gene,variable,value
ARHGAP10,chr4:148375700-148376663,0.0016619631
NR3C2,chr4:148375700-148376663,0.0017924833
AC002460.2,chr4:148375700-148376663,0.0018463352
ARHGAP10,chr4:148441432-148446477,0.001661831
NR3C2,chr4:148441432-148446477,0.001792341
AC002460.2,chr4:148441432-148446477,0.001846187
LINC02273,chr4:151014249-151017068,0.0009442612
LINC02273,chr4:151097775-151101396,0.0009449735
LINC02273,chr4:151407399-151410317,0.00094559224
LINC02273,chr4:151760239-151761844,0.0009468292
ARFIP1,chr4:151760239-151761844,0.0005986404
LINC02273,chr4:151864848-151867001,0.00094897347
ARFIP1,chr4:151864848-151867001,0.0005999962
LINC02273,chr4:152079528-152080495,0.0009514451
ARFIP1,chr4:152079528-152080495,0.00060155895
LINC02273,chr4:152097695-152104024,0.0009531754
ARFIP1,chr4:152097695-152104024,0.00060265313
LINC02273,chr4:152115338-152116623,0.00095353724
ARFIP1,chr4:152115338-152116623,0.000602882
LINC02273,chr4:152458585-152459689,0.00095287536
ARFIP1,chr4:152458585-152459689,0.00060246326
LINC02273,chr4:152533729-152538389,0.0009521402
ARFIP1,chr4:152533729-152538389,0.0006019985
TLR2,chr4:152533729-152538389,0.0006652156
LINC02273,chr4:152553725-152555232,0.0009519565
ARFIP1,chr4:152553725-152555232,0.00060188223
TLR2,chr4:152553725-152555232,0.000665087
LINC02273,chr4:152635716-152636615,0.0009519482
ARFIP1,chr4:152635716-152636615,0.00060187676
TLR2,chr4:152635716-152636615,0.0006650806
LINC02273,chr4:152643044-152644525,0.00095105637
ARFIP1,chr4:152643044-152644525,0.00060131255
TLR2,chr4:152643044-152644525,0.00066445733
LINC02273,chr4:152662648-152664430,0.0009485377
ARFIP1,chr4:152662648-152664430,0.0005997204
TLR2,chr4:152662648-152664430,0.0006626984
LINC02273,chr4:152678393-152681141,0.0009447535
ARFIP1,chr4:152678393-152681141,0.0005973275
TLR2,chr4:152678393-152681141,0.0006600544
LINC02273,chr4:152696603-152697703,0.00094099273
ARFIP1,chr4:152696603-152697703,0.0005949498
TLR2,chr4:152696603-152697703,0.0006574271
LINC02273,chr4:152778110-152780963,0.0009384857
ARFIP1,chr4:152778110-152780963,0.00059336505
TLR2,chr4:152778110-152780963,0.00065567566
LINC02273,chr4:153082175-153083873,0.000937493
ARFIP1,chr4:153082175-153083873,0.0005927375
TLR2,chr4:153082175-153083873,0.00065498194
LINC02273,chr4:153111651-153116901,0.0009372758
ARFIP1,chr4:153111651-153116901,0.00059260015
TLR2,chr4:153111651-153116901,0.00065483
LINC02273,chr4:153151295-153154521,0.0009369146
ARFIP1,chr4:153151295-153154521,0.0005923717
TLR2,chr4:153151295-153154521,0.0006545773
LINC02273,chr4:153222039-153223700,0.0009363253
ARFIP1,chr4:153222039-153223700,0.00059199904
TLR2,chr4:153222039-153223700,0.0006541654
LINC02273,chr4:153248323-153250038,0.0009363388
ARFIP1,chr4:153248323-153250038,0.0005920079
TLR2,chr4:153248323-153250038,0.00065417454
ARFIP1,chr4:153344118-153346003,0.00059297925
TLR2,chr4:153344118-153346003,0.0006552477
ARFIP1,chr4:153425858-153427812,0.0005949462
TLR2,chr4:153425858-153427812,0.0006574207
ARFIP1,chr4:153432316-153434367,0.00059719523
TLR2,chr4:153432316-153434367,0.0006599058
ARFIP1,chr4:153438215-153440844,0.0005988022
TLR2,chr4:153438215-153440844,0.00066168176
ARFIP1,chr4:153449724-153450967,0.0005993759
TLR2,chr4:153449724-153450967,0.000662316
ARFIP1,chr4:153464893-153469861,0.0005993931
TLR2,chr4:153464893-153469861,0.0006623354
ARFIP1,chr4:153470478-153473671,0.0005997319
TLR2,chr4:153470478-153473671,0.00066270994
ARFIP1,chr4:153486246-153490103,0.00060084375
TLR2,chr4:153486246-153490103,0.00066393905
ARFIP1,chr4:153495007-153499413,0.0006022909
TLR2,chr4:153495007-153499413,0.00066553755
ARFIP1,chr4:153520714-153524481,0.00060303987
TLR2,chr4:153520714-153524481,0.00066636514
ARFIP1,chr4:153526470-153531106,0.0006023359
TLR2,chr4:153526470-153531106,0.00066558726
ARFIP1,chr4:153643107-153644433,0.0006003609
TLR2,chr4:153643107-153644433,0.0006634051
ARFIP1,chr4:153650867-153653643,0.00059818296
TLR2,chr4:153650867-153653643,0.00066099846
ARFIP1,chr4:153654729-153656896,0.00059692294
TLR2,chr4:153654729-153656896,0.00065960607
ARFIP1,chr4:153660805-153662246,0.0005970043
TLR2,chr4:153660805-153662246,0.00065969577
ARFIP1,chr4:153683607-153685355,0.00059797
TLR2,chr4:153683607-153685355,0.0006607624
ARFIP1,chr4:153809019-153810293,0.00059900637
TLR2,chr4:153809019-153810293,0.0006619076
TLR2,chr4:154549482-154551101,0.00066262065
PDGFC,chr4:155953025-155954533,0.0073021473
PDGFC,chr4:156970536-156972421,0.0072930516
FAM198B-AS1,chr4:156970536-156972421,0.001992619
GASK1B,chr4:158208836-158210793,0.0021872474
FAM198B-AS1,chr4:158208836-158210793,0.0019894065
TMEM144,chr4:158208836-158210793,0.002097281
RAPGEF2,chr4:158208836-158210793,0.0021491023
GASK1B,chr4:158670698-158673254,0.0021860306
FAM198B-AS1,chr4:158670698-158673254,0.001988299
TMEM144,chr4:158670698-158673254,0.0020961142
RAPGEF2,chr4:158670698-158673254,0.0021479065
GASK1B,chr4:158722248-158724526,0.0021887359
FAM198B-AS1,chr4:158722248-158724526,0.0019907597
TMEM144,chr4:158722248-158724526,0.002098708
RAPGEF2,chr4:158722248-158724526,0.002150565
GASK1B,chr4:158766199-158770757,0.002194132
FAM198B-AS1,chr4:158766199-158770757,0.0019956692
TMEM144,chr4:158766199-158770757,0.0021038835
RAPGEF2,chr4:158766199-158770757,0.0021558697
GASK1B,chr4:158809300-158812504,0.0021991015
FAM198B-AS1,chr4:158809300-158812504,0.0020001899
TMEM144,chr4:158809300-158812504,0.0021086487
RAPGEF2,chr4:158809300-158812504,0.002160755
GASK1B,chr4:158816961-158818833,0.0022010924
FAM198B-AS1,chr4:158816961-158818833,0.0020020017
TMEM144,chr4:158816961-158818833,0.0021105576
RAPGEF2,chr4:158816961-158818833,0.002162712
GASK1B,chr4:158935859-158936834,0.0021999567
FAM198B-AS1,chr4:158935859-158936834,0.002000969
TMEM144,chr4:158935859-158936834,0.0021094666
RAPGEF2,chr4:158935859-158936834,0.002161594
GASK1B,chr4:159101098-159106324,0.0021975106
FAM198B-AS1,chr4:159101098-159106324,0.0019987451
TMEM144,chr4:159101098-159106324,0.002107121
RAPGEF2,chr4:159101098-159106324,0.0021591876
GASK1B,chr4:159177533-159179934,0.002195681
FAM198B-AS1,chr4:159177533-159179934,0.0019970802
TMEM144,chr4:159177533-159179934,0.0021053667
RAPGEF2,chr4:159177533-159179934,0.0021573901
MARCH1,chr4:163481904-163483422,0.0016077147
MARCH1,chr4:163493236-163496428,0.0016058736
MARCH1,chr4:163549862-163550921,0.0016037321
MARCH1,chr4:163558216-163559796,0.0016027926
MARCH1,chr4:163590573-163592614,0.0016039665
MARCH1,chr4:163665230-163667018,0.0016063887
MARCH1,chr4:164956615-164957411,0.0016078347
MARCH1,chr4:165111857-165113663,0.0016062886
MARCH1,chr4:165206556-165209331,0.0016018196
MARCH1,chr4:165255183-165256782,0.0015965963
MARCH1,chr4:165294550-165295634,0.0015931572
MARCH1,chr4:165325463-165328505,0.0015924745
MARCH1,chr4:165378679-165379712,0.0015932985
SH3RF1,chr4:168317417-168319238,0.0013291272
SH3RF1,chr4:168479206-168483115,0.0013277835
SH3RF1,chr4:168502833-168504670,0.0013257498
SH3RF1,chr4:168509490-168510403,0.0013247314
SH3RF1,chr4:168831068-168833338,0.0013256823
HPF1,chr4:168831068-168833338,0.0016149504
SH3RF1,chr4:168877592-168879773,0.0013278998
HPF1,chr4:168877592-168879773,0.0016176524
SH3RF1,chr4:168880971-168882200,0.0013296325
HPF1,chr4:168880971-168882200,0.0016197638
SH3RF1,chr4:169008705-169011192,0.0013297489
HPF1,chr4:169008705-169011192,0.0016199064
SH3RF1,chr4:169079108-169080859,0.0013288334
HPF1,chr4:169079108-169080859,0.0016187906
SH3RF1,chr4:169210477-169211744,0.0013287669
HPF1,chr4:169210477-169211744,0.0016187088
SH3RF1,chr4:169270050-169272695,0.0013310345
HPF1,chr4:169270050-169272695,0.0016214706
SH3RF1,chr4:169611666-169613825,0.0013353154
HPF1,chr4:169611666-169613825,0.0016266863
SH3RF1,chr4:169618226-169622990,0.0013394994
HPF1,chr4:169618226-169622990,0.0016317826
SH3RF1,chr4:169659333-169660983,0.0013412947
HPF1,chr4:169659333-169660983,0.0016339708
SH3RF1,chr4:169756793-169758626,0.0013400184
HPF1,chr4:169756793-169758626,0.0016324143
SH3RF1,chr4:170025503-170027967,0.0013370074
HPF1,chr4:170025503-170027967,0.0016287463
HMGB2,chr4:172785982-172787758,0.0026811056
HMGB2,chr4:173167779-173170521,0.002678825
HMGB2,chr4:173331932-173335820,0.002678283
HMGB2,chr4:173369095-173373124,0.0026763538
HMGB2,chr4:173414745-173417490,0.0026711875
HMGB2,chr4:174281887-174284902,0.0026639337
HMGB2,chr4:174520571-174523622,0.0026576105
AC078881.1,chr4:176319136-176321696,0.005320877
AC078881.1,chr4:177307940-177310566,0.005320632
AC078881.1,chr4:177440759-177443486,0.005320015
ACSL1,chr4:183657704-183661038,0.00050922483
AC084871.1,chr4:183657704-183661038,0.0005133122
ACSL1,chr4:183721238-183723725,0.0005095792
AC084871.1,chr4:183721238-183723725,0.0005136695
ACSL1,chr4:184229815-184230901,0.00051028514
AC084871.1,chr4:184229815-184230901,0.000514381
SNX25,chr4:184229815-184230901,0.0005280726
ACSL1,chr4:184263735-184264797,0.0005107712
AC084871.1,chr4:184263735-184264797,0.0005148706
SNX25,chr4:184263735-184264797,0.00052857574
ACSL1,chr4:184267047-184268991,0.0005108582
AC084871.1,chr4:184267047-184268991,0.00051495817
SNX25,chr4:184267047-184268991,0.0005286656
ACSL1,chr4:184279904-184283698,0.0005108807
AC084871.1,chr4:184279904-184283698,0.000514981
SNX25,chr4:184279904-184283698,0.0005286888
ACSL1,chr4:184292507-184294120,0.0005112826
AC084871.1,chr4:184292507-184294120,0.0005153864
SNX25,chr4:184292507-184294120,0.00052910496
ACSL1,chr4:184309785-184311413,0.0005121258
AC084871.1,chr4:184309785-184311413,0.00051623664
SNX25,chr4:184309785-184311413,0.00052997784
ACSL1,chr4:184313803-184314840,0.00051297946
AC084871.1,chr4:184313803-184314840,0.00051709753
SNX25,chr4:184313803-184314840,0.00053086143
ACSL1,chr4:184327880-184332423,0.0005133132
AC084871.1,chr4:184327880-184332423,0.00051743374
SNX25,chr4:184327880-184332423,0.0005312067
ACSL1,chr4:184339136-184340237,0.00051303214
AC084871.1,chr4:184339136-184340237,0.0005171504
SNX25,chr4:184339136-184340237,0.00053091533
ACSL1,chr4:184343046-184348230,0.00051267975
AC084871.1,chr4:184343046-184348230,0.00051679485
SNX25,chr4:184343046-184348230,0.0005305504
ACSL1,chr4:184354704-184356079,0.0005129547
AC084871.1,chr4:184354704-184356079,0.0005170718
SNX25,chr4:184354704-184356079,0.0005308347
ACSL1,chr4:184383557-184387682,0.0005141005
AC084871.1,chr4:184383557-184387682,0.00051822665
SNX25,chr4:184383557-184387682,0.0005320205
ACSL1,chr4:184392614-184393773,0.00051556155
AC084871.1,chr4:184392614-184393773,0.0005196995
SNX25,chr4:184392614-184393773,0.0005335328
ACSL1,chr4:184416783-184418359,0.0005163764
AC084871.1,chr4:184416783-184418359,0.0005205208
SNX25,chr4:184416783-184418359,0.0005343759
ACSL1,chr4:184453192-184454185,0.00051590055
AC084871.1,chr4:184453192-184454185,0.0005200413
SNX25,chr4:184453192-184454185,0.0005338836
ACSL1,chr4:184472102-184478174,0.00051435723
AC084871.1,chr4:184472102-184478174,0.00051848614
SNX25,chr4:184472102-184478174,0.0005322866
ACSL1,chr4:184503626-184504810,0.00051266194
AC084871.1,chr4:184503626-184504810,0.00051677716
SNX25,chr4:184503626-184504810,0.0005305323
ACSL1,chr4:184533826-184538996,0.0005117204
AC084871.1,chr4:184533826-184538996,0.0005158285
SNX25,chr4:184533826-184538996,0.00052955846
ACSL1,chr4:184647386-184650707,0.00051178026
AC084871.1,chr4:184647386-184650707,0.0005158887
SNX25,chr4:184647386-184650707,0.0005296201
ACSL1,chr4:184732845-184734932,0.00051238376
AC084871.1,chr4:184732845-184734932,0.00051649695
SNX25,chr4:184732845-184734932,0.0005302444
ACSL1,chr4:184745517-184748483,0.0005128766
AC084871.1,chr4:184745517-184748483,0.00051699346
SNX25,chr4:184745517-184748483,0.000530754
ACSL1,chr4:184761789-184763785,0.00051300094
AC084871.1,chr4:184761789-184763785,0.00051711826
SNX25,chr4:184761789-184763785,0.00053088204
ACSL1,chr4:184792675-184793829,0.00051302975
AC084871.1,chr4:184792675-184793829,0.0005171476
SNX25,chr4:184792675-184793829,0.0005309119
ACSL1,chr4:184810540-184815887,0.00051336864
AC084871.1,chr4:184810540-184815887,0.0005174893
SNX25,chr4:184810540-184815887,0.00053126266
ACSL1,chr4:184816907-184821648,0.0005139902
AC084871.1,chr4:184816907-184821648,0.0005181158
SNX25,chr4:184816907-184821648,0.00053190615
ACSL1,chr4:184822439-184827651,0.000514306
AC084871.1,chr4:184822439-184827651,0.0005184339
SNX25,chr4:184822439-184827651,0.0005322331
ACSL1,chr4:184848063-184849649,0.0005136123
AC084871.1,chr4:184848063-184849649,0.00051773444
SNX25,chr4:184848063-184849649,0.00053151493
ACSL1,chr4:184850175-184858076,0.0005116997
AC084871.1,chr4:184850175-184858076,0.0005158066
SNX25,chr4:184850175-184858076,0.00052953523
ACSL1,chr4:184859784-184861699,0.0005091201
AC084871.1,chr4:184859784-184861699,0.0005132061
SNX25,chr4:184859784-184861699,0.0005268655
ACSL1,chr4:184896373-184898392,0.0005068076
AC084871.1,chr4:184896373-184898392,0.00051087525
SNX25,chr4:184896373-184898392,0.0005244725
ACSL1,chr4:185142419-185144053,0.00050540443
AC084871.1,chr4:185142419-185144053,0.00050946116
SNX25,chr4:185142419-185144053,0.0005230208
ACSL1,chr4:185202045-185205006,0.0005048802
AC084871.1,chr4:185202045-185205006,0.0005089329
SNX25,chr4:185202045-185205006,0.00052247883
ACSL1,chr4:185208762-185211257,0.0005046843
AC084871.1,chr4:185208762-185211257,0.0005087351
SNX25,chr4:185208762-185211257,0.00052227604
ACSL1,chr4:185254245-185256855,0.0005043129
AC084871.1,chr4:185254245-185256855,0.0005083606
SNX25,chr4:185254245-185256855,0.00052189163
ACSL1,chr4:185394436-185397529,0.0005037188
AC084871.1,chr4:185394436-185397529,0.0005077618
SNX25,chr4:185394436-185397529,0.00052127714
ACSL1,chr4:185424758-185427519,0.00050329557
AC084871.1,chr4:185424758-185427519,0.0005073354
SNX25,chr4:185424758-185427519,0.0005208391
ACSL1,chr4:185469156-185472765,0.0005034135
AC084871.1,chr4:185469156-185472765,0.0005074545
SNX25,chr4:185469156-185472765,0.00052096153
ACSL1,chr4:185587244-185588117,0.0005040469
AC084871.1,chr4:185587244-185588117,0.00050809304
SNX25,chr4:185587244-185588117,0.00052161707
ACSL1,chr4:185733924-185734987,0.00050483935
AC084871.1,chr4:185733924-185734987,0.00050889223
SNX25,chr4:185733924-185734987,0.0005224376
SNX25,chr4:186190128-186192756,0.00052307174
MARCH6,chr5:10248823-10251798,0.0016324964
MARCH6,chr5:10332959-10334127,0.0016344103
MARCH6,chr5:10352165-10355808,0.001635694
MARCH6,chr5:10440730-10443010,0.0016349116
MARCH6,chr5:10536537-10538161,0.001632255
MARCH6,chr5:10562162-10566601,0.0016297972
MARCH6,chr5:10606949-10608469,0.0016299996
MARCH6,chr5:10626186-10628342,0.0016336404
MARCH6,chr5:10630659-10634558,0.0016389595
MARCH6,chr5:10635159-10636192,0.0016428388
MARCH6,chr5:10731730-10733636,0.0016432337
MARCH6,chr5:10759791-10763385,0.0016407131
TRIO,chr5:14142218-14145819,0.0013450619
ANKH,chr5:14142218-14145819,0.0013833268
TRIO,chr5:14264469-14265133,0.001344438
ANKH,chr5:14264469-14265133,0.0013826845
TRIO,chr5:14330859-14332031,0.0013458786
ANKH,chr5:14330859-14332031,0.001384166
TRIO,chr5:14412916-14415639,0.0013481798
ANKH,chr5:14412916-14415639,0.0013865327
TRIO,chr5:14559363-14560928,0.001349875
ANKH,chr5:14559363-14560928,0.0013882772
TRIO,chr5:14581089-14583296,0.0013507665
ANKH,chr5:14581089-14583296,0.0013891945
TRIO,chr5:14586815-14589584,0.0013520238
ANKH,chr5:14586815-14589584,0.0013904874
TRIO,chr5:14593316-14596481,0.0013548902
ANKH,chr5:14593316-14596481,0.0013934348
TRIO,chr5:14663569-14668771,0.0013592399
ANKH,chr5:14663569-14668771,0.001397907
TRIO,chr5:14675525-14676866,0.00136327
ANKH,chr5:14675525-14676866,0.0014020507
TRIO,chr5:14705585-14708600,0.0013647747
ANKH,chr5:14705585-14708600,0.001403598
TRIO,chr5:14809295-14810555,0.0013629599
ANKH,chr5:14809295-14810555,0.0014017329
TRIO,chr5:14868929-14873507,0.001359046
ANKH,chr5:14868929-14873507,0.0013977077
TRIO,chr5:14992352-14994416,0.0013551874
ANKH,chr5:14992352-14994416,0.0013937408
TRIO,chr5:14996702-14999147,0.001352713
ANKH,chr5:14996702-14999147,0.0013911952
RETREG1,chr5:16464383-16467758,0.0019835003
BASP1,chr5:16464383-16467758,0.00201059
RETREG1,chr5:16615630-16618672,0.0019801129
BASP1,chr5:16615630-16618672,0.0020071566
RETREG1,chr5:16624783-16627881,0.0019740544
BASP1,chr5:16624783-16627881,0.0020010145
RETREG1,chr5:16628835-16630374,0.0019661286
BASP1,chr5:16628835-16630374,0.00199298
RETREG1,chr5:16935373-16937037,0.0019590438
BASP1,chr5:16935373-16937037,0.001985799
RETREG1,chr5:17118260-17119631,0.0019552116
BASP1,chr5:17118260-17119631,0.0019819133
RETREG1,chr5:17216048-17219434,0.0019549262
BASP1,chr5:17216048-17219434,0.0019816235
RETREG1,chr5:17255191-17256333,0.0019564382
BASP1,chr5:17255191-17256333,0.0019831548
RETREG1,chr5:17316739-17319018,0.0019576782
BASP1,chr5:17316739-17319018,0.0019844114
RETREG1,chr5:17436074-17437385,0.001958
BASP1,chr5:17436074-17437385,0.0019847383
LINC02100,chr5:18697547-18699009,0.0071608457
LINC02100,chr5:18744316-18747489,0.007165626
PRLR,chr5:34498553-34499726,0.0011628845
SPEF2,chr5:34498553-34499726,0.000898259
PRLR,chr5:34838461-34839895,0.001163159
SPEF2,chr5:34838461-34839895,0.00089847104
IL7R,chr5:34838461-34839895,0.00086183107
PRLR,chr5:34914581-34916506,0.0011624843
SPEF2,chr5:34914581-34916506,0.0008979498
IL7R,chr5:34914581-34916506,0.0008613306
PRLR,chr5:34928262-34930913,0.0011621832
SPEF2,chr5:34928262-34930913,0.00089771743
IL7R,chr5:34928262-34930913,0.00086110865
PRLR,chr5:35319210-35320366,0.0011630291
SPEF2,chr5:35319210-35320366,0.0008983705
IL7R,chr5:35319210-35320366,0.0008617352
PRLR,chr5:35482861-35484647,0.0011643439
SPEF2,chr5:35482861-35484647,0.0008993869
IL7R,chr5:35482861-35484647,0.0008627094
PRLR,chr5:35617199-35618681,0.0011644582
SPEF2,chr5:35617199-35618681,0.00089947454
IL7R,chr5:35617199-35618681,0.0008627939
PRLR,chr5:35672810-35674482,0.0011622277
SPEF2,chr5:35672810-35674482,0.00089775166
IL7R,chr5:35672810-35674482,0.00086114113
PRLR,chr5:35780042-35781579,0.0011582348
SPEF2,chr5:35780042-35781579,0.000894667
IL7R,chr5:35780042-35781579,0.00085818244
PRLR,chr5:35796634-35797876,0.0011546365
SPEF2,chr5:35796634-35797876,0.00089188747
IL7R,chr5:35796634-35797876,0.0008555162
PRLR,chr5:35810250-35812003,0.0011536144
SPEF2,chr5:35810250-35812003,0.00089109765
IL7R,chr5:35810250-35812003,0.0008547589
PRLR,chr5:35815494-35817703,0.0011557834
SPEF2,chr5:35815494-35817703,0.0008927732
IL7R,chr5:35815494-35817703,0.00085636607
PRLR,chr5:35821647-35824310,0.0011597918
SPEF2,chr5:35821647-35824310,0.0008958699
IL7R,chr5:35821647-35824310,0.0008593367
PRLR,chr5:35830179-35831560,0.0011634503
SPEF2,chr5:35830179-35831560,0.00089869555
IL7R,chr5:35830179-35831560,0.0008620466
PRLR,chr5:35850992-35860227,0.0011653444
SPEF2,chr5:35850992-35860227,0.0009001583
IL7R,chr5:35850992-35860227,0.00086345006
PRLR,chr5:35924586-35926873,0.0011657106
SPEF2,chr5:35924586-35926873,0.0009004418
IL7R,chr5:35924586-35926873,0.0008637217
PRLR,chr5:36150714-36153072,0.0011657656
SPEF2,chr5:36150714-36153072,0.000900484
IL7R,chr5:36150714-36153072,0.0008637623
CPLANE1,chr5:36150714-36153072,0.0014901126
PRLR,chr5:36239654-36243314,0.001166379
SPEF2,chr5:36239654-36243314,0.00090095785
IL7R,chr5:36239654-36243314,0.00086421636
CPLANE1,chr5:36239654-36243314,0.0014908971
SPEF2,chr5:36657318-36658409,0.0009016314
IL7R,chr5:36657318-36658409,0.000864863
CPLANE1,chr5:36657318-36658409,0.0014920118
SPEF2,chr5:36685256-36686413,0.0009017071
IL7R,chr5:36685256-36686413,0.0008649357
CPLANE1,chr5:36685256-36686413,0.0014921367
SPEF2,chr5:36689042-36690938,0.00090076175
IL7R,chr5:36689042-36690938,0.0008640294
CPLANE1,chr5:36689042-36690938,0.0014905724
SPEF2,chr5:36722854-36725714,0.000899305
IL7R,chr5:36722854-36725714,0.0008626323
CPLANE1,chr5:36722854-36725714,0.0014881613
SPEF2,chr5:36744340-36746034,0.0008983927
IL7R,chr5:36744340-36746034,0.0008617571
CPLANE1,chr5:36744340-36746034,0.0014866502
IL7R,chr5:36870321-36870942,0.00086203776
CPLANE1,chr5:36870321-36870942,0.0014871344
IL7R,chr5:36874624-36879190,0.00086304906
CPLANE1,chr5:36874624-36879190,0.0014888789
CPLANE1,chr5:37111425-37112703,0.0014898415
CPLANE1,chr5:37197275-37198538,0.0014883247
CPLANE1,chr5:37248435-37250143,0.0014844598
CPLANE1,chr5:37370124-37372191,0.001480161
CPLANE1,chr5:37378619-37379862,0.0014776197
CCDC152,chr5:41868841-41871333,0.0009872583
ANXA2R,chr5:41868841-41871333,0.0010005294
CCDC152,chr5:41903000-41905163,0.0009889837
ANXA2R,chr5:41903000-41905163,0.0010022784
CCDC152,chr5:41924339-41926666,0.0009904515
ANXA2R,chr5:41924339-41926666,0.0010037649
CCDC152,chr5:42908081-42909648,0.0009920156
ANXA2R,chr5:42908081-42909648,0.0010053492
TMEM267,chr5:42908081-42909648,0.0012085594
NNT-AS1,chr5:42908081-42909648,0.0011927503
CCDC152,chr5:42948600-42954736,0.000994128
ANXA2R,chr5:42948600-42954736,0.0010074901
TMEM267,chr5:42948600-42954736,0.0012111333
NNT-AS1,chr5:42948600-42954736,0.0011952904
CCDC152,chr5:42989132-42996745,0.000996552
ANXA2R,chr5:42989132-42996745,0.0010099466
TMEM267,chr5:42989132-42996745,0.0012140858
NNT-AS1,chr5:42989132-42996745,0.0011982045
CCDC152,chr5:43006912-43011400,0.0009983605
ANXA2R,chr5:43006912-43011400,0.00101178
TMEM267,chr5:43006912-43011400,0.0012162894
NNT-AS1,chr5:43006912-43011400,0.0012003792
CCDC152,chr5:43015290-43021643,0.0009987672
ANXA2R,chr5:43015290-43021643,0.0010121926
TMEM267,chr5:43015290-43021643,0.0012167853
NNT-AS1,chr5:43015290-43021643,0.0012008678
CCDC152,chr5:43036356-43045777,0.0009979142
ANXA2R,chr5:43036356-43045777,0.0010113282
TMEM267,chr5:43036356-43045777,0.0012157451
NNT-AS1,chr5:43036356-43045777,0.001199842
CCDC152,chr5:43063602-43069165,0.0009969403
ANXA2R,chr5:43063602-43069165,0.0010103411
TMEM267,chr5:43063602-43069165,0.001214558
NNT-AS1,chr5:43063602-43069165,0.0011986706
CCDC152,chr5:43104171-43106360,0.0009970869
ANXA2R,chr5:43104171-43106360,0.00101049
TMEM267,chr5:43104171-43106360,0.0012147368
NNT-AS1,chr5:43104171-43106360,0.001198847
CCDC152,chr5:43109316-43111439,0.0009986507
ANXA2R,chr5:43109316-43111439,0.0010120745
TMEM267,chr5:43109316-43111439,0.0012166426
NNT-AS1,chr5:43109316-43111439,0.0012007257
CCDC152,chr5:43120265-43122814,0.0010007404
ANXA2R,chr5:43120265-43122814,0.0010141918
TMEM267,chr5:43120265-43122814,0.0012191887
NNT-AS1,chr5:43120265-43122814,0.0012032388
CCDC152,chr5:43191557-43194307,0.0010020534
ANXA2R,chr5:43191557-43194307,0.0010155222
TMEM267,chr5:43191557-43194307,0.0012207889
NNT-AS1,chr5:43191557-43194307,0.0012048164
CCDC152,chr5:43312175-43314526,0.001001966
ANXA2R,chr5:43312175-43314526,0.001015434
TMEM267,chr5:43312175-43314526,0.0012206817
NNT-AS1,chr5:43312175-43314526,0.0012047125
CCDC152,chr5:43396237-43397592,0.0010010054
ANXA2R,chr5:43396237-43397592,0.0010144603
TMEM267,chr5:43396237-43397592,0.0012195122
NNT-AS1,chr5:43396237-43397592,0.0012035577
CCDC152,chr5:43483037-43485870,0.0010003317
ANXA2R,chr5:43483037-43485870,0.0010137776
TMEM267,chr5:43483037-43485870,0.001218691
NNT-AS1,chr5:43483037-43485870,0.001202748
CCDC152,chr5:43514223-43515990,0.0010006519
ANXA2R,chr5:43514223-43515990,0.001014102
TMEM267,chr5:43514223-43515990,0.0012190817
NNT-AS1,chr5:43514223-43515990,0.0012031336
CCDC152,chr5:43555781-43558090,0.0010016932
ANXA2R,chr5:43555781-43558090,0.0010151581
TMEM267,chr5:43555781-43558090,0.0012203511
NNT-AS1,chr5:43555781-43558090,0.0012043861
CCDC152,chr5:43601825-43604964,0.0010026388
ANXA2R,chr5:43601825-43604964,0.0010161172
TMEM267,chr5:43601825-43604964,0.0012215038
NNT-AS1,chr5:43601825-43604964,0.0012055235
GZMK,chr5:54309195-54312416,0.00062129786
GZMA,chr5:54309195-54312416,0.0006047218
GZMK,chr5:54516921-54520986,0.0006206335
GZMA,chr5:54516921-54520986,0.0006040752
PLPP1,chr5:54516921-54520986,0.00048612352
GZMK,chr5:54609910-54612007,0.00061933626
GZMA,chr5:54609910-54612007,0.0006028123
PLPP1,chr5:54609910-54612007,0.00048510742
SLC38A9,chr5:54609910-54612007,0.0004381442
GZMK,chr5:54645426-54647647,0.0006182656
GZMA,chr5:54645426-54647647,0.00060177065
PLPP1,chr5:54645426-54647647,0.0004842687
SLC38A9,chr5:54645426-54647647,0.00043738697
GZMK,chr5:54670082-54672106,0.0006180517
GZMA,chr5:54670082-54672106,0.0006015623
PLPP1,chr5:54670082-54672106,0.00048410078
SLC38A9,chr5:54670082-54672106,0.00043723587
GZMK,chr5:54672688-54674543,0.0006185734
GZMA,chr5:54672688-54674543,0.0006020701
PLPP1,chr5:54672688-54674543,0.0004845096
SLC38A9,chr5:54672688-54674543,0.00043760525
GZMK,chr5:54743912-54745882,0.0006190804
GZMA,chr5:54743912-54745882,0.0006025637
PLPP1,chr5:54743912-54745882,0.0004849065
SLC38A9,chr5:54743912-54745882,0.00043796393
GZMK,chr5:54772351-54773309,0.00061890297
GZMA,chr5:54772351-54773309,0.00060239085
PLPP1,chr5:54772351-54773309,0.00048476746
SLC38A9,chr5:54772351-54773309,0.00043783814
GZMK,chr5:54785750-54786910,0.00061807776
GZMA,chr5:54785750-54786910,0.00060158747
PLPP1,chr5:54785750-54786910,0.00048412112
SLC38A9,chr5:54785750-54786910,0.0004372543
AC008892.1,chr5:54785750-54786910,0.00048184342
GZMK,chr5:55036928-55038135,0.00061729643
GZMA,chr5:55036928-55038135,0.0006008268
